date,channel,device,sessions,add_to_cart,begin_checkout,purchases
2025-01-29,Organic Search,Tablet,0,0,0,0
2025-08-12,direct,Mobile,0,0,0,0
2026-01-21,Google Shopping,Mobile,6,0,0,0
2025-07-24,Meta Ads,Desktop,6,0,0,0
2025-02-04,(direct),Tablet,1,0,0,0
2025-01-27,Direct,Desktop,0,0,0,0
2025-05-24,Direct,Desktop,0,0,0,0
2026-06-26,Affiliate ,Desktop,4,0,0,0
2026-04-10,Email,Desktop,4,0,0,0
2025-10-22,Google Shopping,Mobile,5,0,0,0
2025-06-16,Direct,Mobile,4,1,1,0
2026-03-12,SEO,Desktop,6,0,0,0
2025-02-04,Organic Search,Tablet,1,0,0,0
2026-04-30,Affiliate,Mobile,3,0,0,0
2025-11-10,Email,Mobile,8,2,1,1
2025-11-08,Meta Ads,Tablet,5,0,0,0
2026-01-09,Affiliate,Tablet,0,0,0,0
2025-07-02,google search,Tablet,1,0,0,0
2025-05-12,Google Search,Desktop,5,1,1,1
2025-10-10,Organic Search,Desktop,5,1,0,0
2025-01-23,Direct,Desktop,1,0,0,0
2025-06-16,Organic Search,Desktop,8,0,0,0
2025-03-25,Email,Mobile,2,0,0,0
2026-03-11,Google Shopping,Desktop,1,0,0,0
2026-05-19,GOOGLE SEARCH,Mobile,9,0,0,0
2025-11-27,Affiliate,Desktop,3,0,0,0
2025-06-17,Direct,Tablet,0,0,0,0
2025-06-02,Meta Ads,Mobile,7,1,0,0
2026-04-21,Organic Search,Tablet,1,0,0,0
2026-06-28,Organic Search,Desktop,1,0,0,0
2026-01-04,GOOGLE SHOPPING,Desktop,2,0,0,0
2026-01-15,FB/IG Ads,Desktop,4,0,0,0
2025-07-21,direct,Desktop,4,0,0,0
2025-10-07,Affiliate,Desktop,1,0,0,0
2025-11-06,Meta Ads,Mobile,21,1,1,1
2025-03-21,(direct),Mobile,3,0,0,0
2026-01-04,Google Search,Desktop,2,0,0,0
2025-08-14,Meta Ads,Mobile,15,1,1,1
2025-10-25,Organic Search,Desktop,3,0,0,0
2026-06-16,EMAIL,Desktop,4,0,0,0
2026-01-05,Google Search,Tablet,0,0,0,0
2026-06-02,Google Search,Desktop,12,0,0,0
2026-04-07,Google Shopping,Tablet,0,0,0,0
2025-04-18,Email,Mobile,3,0,0,0
2025-04-08,Meta_Ads,Tablet,0,0,0,0
2026-06-26,Google Search,Mobile,10,1,1,0
2025-12-01,Organic Search,Mobile,11,1,1,1
2025-06-05,AFFILIATE,Desktop,1,0,0,0
2025-12-07,Meta Ads,Tablet,2,0,0,0
2025-12-23,GOOGLE SHOPPING,Tablet,2,1,0,0
2025-05-27,Direct,Mobile,4,1,1,1
2026-06-19,Organic Search,Tablet,4,1,0,0
2025-06-23,Email,Mobile,3,1,0,0
2025-05-10,Google Search,Desktop,3,0,0,0
2025-07-07,Google Shopping,Desktop,1,0,0,0
2026-05-31,Meta Ads,Desktop,6,0,0,0
2026-03-05,affiliate,Mobile,1,0,0,0
2025-08-16,Google Shopping,Desktop,3,0,0,0
2025-04-10,Meta Ads,Tablet,0,0,0,0
2026-06-28,FB/IG Ads,Desktop,9,0,0,0
2025-03-29,Meta_Ads,Mobile,7,0,0,0
2026-06-25,Affiliate,Tablet,1,0,0,0
2025-04-09,Direct,Tablet,0,0,0,0
2025-11-21,(direct),Tablet,0,0,0,0
2026-06-02,Affiliate,Tablet,1,0,0,0
2025-11-06,email,Desktop,3,0,0,0
2025-12-31,Meta Ads,Tablet,2,0,0,0
2025-12-17,AFFILIATE,Mobile,4,1,0,0
2025-05-29,organic search,Desktop,5,0,0,0
2026-03-28,Affiliate,Tablet,0,0,0,0
2025-03-31,Meta Ads,Desktop,8,1,1,0
2025-11-22,Affiliate,Tablet,0,0,0,0
2025-07-29,Email,Tablet,0,0,0,0
2026-02-02,Affiliate,Tablet,0,0,0,0
2025-08-24,Google_Search,Tablet,0,0,0,0
2025-06-15,Affiliate,Desktop,5,0,0,0
2025-06-14,Google Search,Desktop,5,0,0,0
2025-12-16,GOOGLE SHOPPING,Mobile,6,0,0,0
2026-03-05,meta ads,Desktop,8,0,0,0
2025-06-28,Organic Search,Tablet,2,0,0,0
2025-10-19,google search,Desktop,3,0,0,0
2026-01-13,Affiliate,Tablet,0,0,0,0
2025-09-25,Direct,Mobile,6,1,1,1
2026-03-02,Meta Ads,Tablet,3,0,0,0
2025-06-24,Direct,Tablet,2,0,0,0
2025-03-18,Google Shopping,Mobile,6,0,0,0
2025-01-31,Affiliate,Mobile,2,0,0,0
2025-01-28,Affiliate,Mobile,0,0,0,0
2025-07-16,Affiliate ,Tablet,0,0,0,0
2026-06-01,Google Search,Desktop,11,1,0,0
2026-02-22,Organic Search,Tablet,1,0,0,0
2025-11-05,Affiliate,Desktop,2,0,0,0
2026-06-07,Affiliate,Desktop,0,0,0,0
2025-09-12,EMAIL,Desktop,4,0,0,0
2025-08-13,Google_Search,Mobile,9,1,0,0
2026-06-26,affiliate,Tablet,0,0,0,0
2025-04-09,Organic Search,Mobile,5,0,0,0
2026-05-31,Affiliate,Desktop,1,1,0,0
2026-05-09,Direct,Desktop,2,0,0,0
2025-04-14,Google Shopping,Tablet,1,0,0,0
2025-09-12,Email,Mobile,6,2,2,0
2025-12-13,Organic Search,Tablet,2,0,0,0
2025-02-21,Affiliate,Mobile,3,0,0,0
2026-03-05,Google Search,Desktop,10,2,2,2
2026-01-02,Google Search,Desktop,3,0,0,0
2026-04-24,Organic Search,Tablet,2,0,0,0
2026-04-07,Direct,Desktop,1,0,0,0
2026-03-19,Google Shopping,Mobile,5,0,0,0
2025-09-22,EMAIL,Mobile,7,2,2,1
2026-05-02,Direct,Desktop,2,0,0,0
2025-04-23,direct,Mobile,2,1,1,0
2026-01-17,Email,Tablet,0,0,0,0
2025-01-15,Google Search,Mobile,3,0,0,0
2026-01-21,google search,Mobile,9,2,2,1
2025-04-15,GOOGLE SHOPPING,Desktop,3,0,0,0
2025-06-24,Email,Tablet,0,0,0,0
2025-09-04,Organic Search,Desktop,0,0,0,0
2025-04-18,Direct,Desktop,1,0,0,0
2025-04-23,Affiliate,Desktop,1,0,0,0
2026-02-11,Google Shopping,Desktop,3,0,0,0
2025-09-23,Affiliate,Mobile,3,1,0,0
2026-01-20,GOOGLE SEARCH,Tablet,1,0,0,0
2025-07-28,Direct,Desktop,1,0,0,0
2026-05-10,google shopping,Desktop,6,0,0,0
2025-04-21,organic search,Desktop,5,1,1,1
2025-06-01,Organic Search,Tablet,0,0,0,0
2025-06-14,Google Shopping,Mobile,6,0,0,0
2025-04-08,Affiliate,Tablet,0,0,0,0
2026-04-09,Google Shopping,Mobile,6,0,0,0
2025-01-31,Google Shopping,Mobile,1,0,0,0
2025-11-29,GOOGLE SHOPPING,Tablet,3,0,0,0
2026-02-09,Email,Mobile,7,1,0,0
2026-03-04,Email,Tablet,0,0,0,0
2025-02-27,Affiliate ,Tablet,1,0,0,0
2026-06-21,Affiliate ,Mobile,1,0,0,0
2025-10-31,Organic Search,Desktop,3,1,0,0
2026-02-05,(direct),Tablet,0,0,0,0
2025-07-16,Google Search,Mobile,11,0,0,0
2025-05-13,Organic Search,Desktop,4,0,0,0
2025-09-09,GOOGLE SHOPPING,Desktop,4,0,0,0
2025-07-21,Google Search,Tablet,0,0,0,0
2025-03-30,direct,Tablet,0,0,0,0
2025-12-08,affiliate,Mobile,6,0,0,0
2025-05-07,Organic_Search,Desktop,5,0,0,0
2025-09-29,Google_Shopping,Desktop,1,0,0,0
2026-06-06,Email,Mobile,5,2,1,0
2025-12-26,Google Search,Desktop,3,0,0,0
2025-03-18,Google_Search,Mobile,2,1,1,0
2025-05-14,Google Search,Tablet,1,0,0,0
2025-11-25,meta ads,Desktop,20,1,0,0
2026-03-03,Email,Tablet,0,0,0,0
2025-04-03,Affiliate,Mobile,0,0,0,0
2025-10-12,Google Search,Mobile,11,1,0,0
2025-11-03,Google Shopping,Tablet,0,0,0,0
2025-06-02,Google Shopping,Desktop,4,1,0,0
2025-09-23,Affiliate,Desktop,1,0,0,0
2026-01-16,Organic_Search,Desktop,4,0,0,0
2025-01-22,Google Shopping,Desktop,2,0,0,0
2025-04-07,Meta Ads,Desktop,9,1,1,1
2025-07-04,Google Search,Mobile,6,2,2,0
2026-01-22,google search,Tablet,0,0,0,0
2025-11-03,Meta Ads,Mobile,27,2,1,0
2025-11-22,Meta Ads,Desktop,8,2,1,1
2025-09-04,Meta Ads,Tablet,1,0,0,0
2025-05-29,Direct,Desktop,5,0,0,0
2025-05-14,Affiliate,Tablet,1,0,0,0
2026-04-27,Meta Ads,Mobile,18,1,1,0
2025-09-21,FB/IG Ads,Mobile,16,2,1,1
2025-12-12,Affiliate,Mobile,3,0,0,0
2026-06-09,Google Shopping,Mobile,3,0,0,0
2025-09-07,Email,Mobile,4,0,0,0
2025-01-01,Meta Ads,Mobile,5,0,0,0
2026-03-03,Google Search,Tablet,1,0,0,0
2025-07-03,Direct,Tablet,0,0,0,0
2026-03-25,FB/IG Ads,Desktop,16,1,1,1
2026-04-19,Google Shopping,Desktop,2,0,0,0
2025-08-07,Google Search,Tablet,0,0,0,0
2025-08-29,Organic Search,Desktop,4,2,2,2
2026-02-22,Direct,Mobile,3,0,0,0
2026-01-24,Direct,Desktop,1,0,0,0
2025-06-06,email,Desktop,1,0,0,0
2026-05-11,email,Desktop,3,0,0,0
2025-01-14,Direct,Desktop,0,0,0,0
2025-09-15,Google  Search,Mobile,11,0,0,0
2025-09-12,Direct,Tablet,0,0,0,0
2025-10-04,direct,Desktop,4,0,0,0
2025-06-08,Google Shopping,Mobile,7,1,1,0
2026-02-08,SEO,Tablet,0,0,0,0
2025-04-20,Email Marketing,Mobile,9,1,1,0
2025-11-09,GOOGLE SHOPPING,Tablet,2,0,0,0
2025-09-17,Google Shopping,Tablet,2,0,0,0
2025-12-23,EMAIL,Mobile,4,2,0,0
2026-04-27,Direct,Mobile,3,0,0,0
2025-01-07,Google Shopping,Mobile,5,0,0,0
2026-04-01,Email,Tablet,2,1,1,0
2025-04-12,Organic Search,Tablet,2,0,0,0
2026-05-07,Google Search,Desktop,8,0,0,0
2026-06-13,Google Search,Tablet,2,1,0,0
2025-11-20,Google Shopping,Tablet,1,0,0,0
2026-04-08,Organic Search,Tablet,1,0,0,0
2025-10-19,GOOGLE SHOPPING,Mobile,5,0,0,0
2025-04-13,Google Shopping,Desktop,3,1,0,0
2026-06-25,Direct,Desktop,0,0,0,0
2025-08-12,Google Shopping,Desktop,3,0,0,0
2026-05-18,Email,Desktop,1,0,0,0
2025-09-19,Affiliate,Mobile,3,1,0,0
2025-02-22,meta ads,Desktop,6,0,0,0
2026-01-07,Organic_Search,Mobile,3,0,0,0
2026-05-11,email,Tablet,0,0,0,0
2025-01-02,Google Shopping,Mobile,5,0,0,0
2025-08-18,Google_Search,Tablet,0,0,0,0
2026-01-11,Direct,Desktop,1,0,0,0
2026-04-11,Email,Desktop,2,0,0,0
2026-05-30,Google Search,Tablet,2,0,0,0
2026-04-29,Meta Ads,Mobile,13,1,1,0
2025-11-08,Email,Desktop,4,1,0,0
2025-04-14,Meta Ads,Desktop,6,0,0,0
2025-03-23,Email Marketing,Tablet,0,0,0,0
2025-02-20,Google Shopping,Mobile,7,0,0,0
2025-06-29,organic search,Mobile,6,0,0,0
2025-03-02,Organic Search,Mobile,7,2,2,1
2026-03-28,Email,Desktop,2,0,0,0
2025-08-07,Google Shopping,Tablet,0,0,0,0
2025-12-19,affiliate,Mobile,3,0,0,0
2025-02-25,Email Marketing,Tablet,1,0,0,0
2025-05-29,Meta Ads,Tablet,3,0,0,0
2025-10-15,Google Search,Tablet,0,0,0,0
2026-03-05,Direct,Desktop,2,0,0,0
2026-01-15,Organic Search,Mobile,5,1,1,1
2026-04-25,Email,Desktop,3,2,1,1
2025-11-29,Meta Ads,Tablet,2,0,0,0
2025-06-17,Email,Desktop,0,0,0,0
2025-05-11,Google Search,Tablet,0,0,0,0
2026-05-31,GOOGLE SEARCH,Tablet,2,1,1,0
2025-03-17,Organic_Search,Mobile,5,0,0,0
2026-01-24,Affiliate,Tablet,0,0,0,0
2025-05-20,Google  Search,Tablet,1,0,0,0
2025-12-22,Google_Shopping,Tablet,1,0,0,0
2026-01-30,Google Shopping,Desktop,3,0,0,0
2026-02-22,organic search,Mobile,6,0,0,0
2026-05-18,Direct,Desktop,2,0,0,0
2026-05-05,Direct,Tablet,0,0,0,0
2025-08-02,Affiliate,Mobile,3,0,0,0
2025-06-11,SEO,Desktop,3,0,0,0
2025-12-12,Affiliate,Tablet,1,0,0,0
2025-10-23,Direct,Mobile,2,0,0,0
2026-01-23,Facebook/Instagram Ads,Desktop,2,0,0,0
2025-09-26,(direct),Tablet,0,0,0,0
2026-01-15,Meta Ads,Mobile,7,0,0,0
2026-04-11,Organic Search,Desktop,5,0,0,0
2025-09-08,Google Search,Tablet,1,0,0,0
2026-03-17,Meta Ads,Desktop,10,0,0,0
2026-02-02,Affiliate,Mobile,4,0,0,0
2025-05-06,Affiliate,Tablet,0,0,0,0
2025-03-06,Meta Ads,Tablet,2,0,0,0
2026-01-30,google search,Tablet,1,0,0,0
2025-07-19,FB/IG Ads,Desktop,3,0,0,0
2025-05-27,Organic Search,Mobile,7,1,0,0
2025-02-17,Affiliate,Desktop,1,0,0,0
2025-10-03,Google Search,Tablet,0,0,0,0
2026-04-27,Direct,Tablet,0,0,0,0
2025-02-10,EMAIL,Desktop,3,1,1,1
2025-07-11,Email Marketing,Tablet,0,0,0,0
2026-05-21,Meta Ads,Tablet,2,0,0,0
2026-04-06,Affiliate,Mobile,4,0,0,0
2025-06-15,Google Shopping,Tablet,0,0,0,0
2025-10-10,SEO,Mobile,11,1,1,0
2025-01-31,Email,Mobile,5,0,0,0
2026-04-25,AFFILIATE,Tablet,0,0,0,0
2025-09-20,Email,Tablet,0,0,0,0
2025-05-15,AFFILIATE,Desktop,2,0,0,0
2026-04-28,Email,Tablet,1,1,1,1
2025-12-10,Direct,Tablet,0,0,0,0
2025-07-12,Google Search,Desktop,9,1,1,1
2026-03-19,Google Search,Tablet,0,0,0,0
2025-06-20,Direct,Desktop,0,0,0,0
2025-05-09,SEO,Desktop,1,0,0,0
2025-12-13,Google  Search,Desktop,2,0,0,0
2026-03-28,Direct,Mobile,1,0,0,0
2025-11-20,(direct),Mobile,3,0,0,0
2025-06-01,Meta Ads,Tablet,4,0,0,0
2025-12-25,Email,Tablet,0,0,0,0
2025-12-23,Organic Search,Tablet,1,0,0,0
2026-01-19,Meta Ads,Mobile,14,0,0,0
2026-03-17,Direct,Tablet,0,0,0,0
2025-01-31,Affiliate,Tablet,0,0,0,0
2025-08-12,Organic Search,Tablet,1,0,0,0
2026-01-28,Email,Mobile,3,2,1,0
2025-12-03,Google Search,Desktop,5,1,1,1
2025-07-05,Google_Search,Tablet,2,0,0,0
2025-06-02,Affiliate,Tablet,1,0,0,0
2025-07-06,Affiliate,Tablet,1,0,0,0
2025-07-08,Email,Tablet,1,1,1,1
2025-05-14,DIRECT,Tablet,1,1,1,1
2025-10-22,Organic Search,Tablet,2,0,0,0
2025-09-25,Google Shopping,Desktop,3,0,0,0
2025-05-03,Meta Ads,Desktop,4,0,0,0
2025-11-03,Direct,Tablet,2,0,0,0
2025-01-09,Google  Search,Mobile,4,1,1,0
2026-05-14,google shopping,Tablet,1,0,0,0
2026-03-06,Google Shopping,Tablet,1,0,0,0
2026-03-18,Direct,Mobile,1,0,0,0
2026-06-16,Email,Mobile,3,1,1,1
2026-06-09,Google Search,Tablet,0,0,0,0
2025-09-08,Email,Mobile,2,1,1,1
2025-07-25,Organic Search,Mobile,8,0,0,0
2025-12-19,Organic Search,Desktop,4,0,0,0
2025-05-28,Google Search,Desktop,5,1,1,0
2026-03-15,Google_Search,Mobile,5,0,0,0
2026-01-11,Organic Search,Desktop,4,1,1,0
2026-04-05,EMAIL,Desktop,2,0,0,0
2025-08-04,Direct,Tablet,0,0,0,0
2025-12-19,Email,Tablet,0,0,0,0
2025-01-26,Google Shopping,Mobile,3,0,0,0
2025-02-06,Meta Ads,Tablet,2,0,0,0
2025-01-17,Affiliate,Tablet,0,0,0,0
2025-10-06,google shopping,Tablet,0,0,0,0
2026-01-11,Google Shopping,Desktop,3,1,1,1
2026-04-19,Email,Desktop,2,0,0,0
2026-03-26,Meta Ads,Tablet,1,0,0,0
2025-09-17,Organic Search,Tablet,0,0,0,0
2025-09-05,Affiliate,Desktop,3,0,0,0
2025-05-04,Email,Desktop,3,1,1,1
2026-05-26,Direct,Mobile,3,0,0,0
2026-01-28,google search,Mobile,7,0,0,0
2026-03-10,Meta_Ads,Tablet,1,0,0,0
2025-09-04,Direct,Desktop,2,0,0,0
2025-12-13,EMAIL,Desktop,1,0,0,0
2026-04-19,Google Shopping,Tablet,0,0,0,0
2026-01-08,Meta Ads,Mobile,9,0,0,0
2025-02-11,Direct,Tablet,2,0,0,0
2025-10-22,DIRECT,Mobile,3,0,0,0
2026-01-21,Email,Desktop,2,0,0,0
2025-09-27,AFFILIATE,Mobile,3,0,0,0
2026-03-17,Email,Tablet,0,0,0,0
2025-11-09,Google_Shopping,Mobile,7,1,0,0
2025-06-20,Email,Desktop,0,0,0,0
2025-12-23,organic search,Desktop,7,0,0,0
2025-01-05,Meta Ads,Mobile,7,2,2,1
2026-05-09,Affiliate,Desktop,3,0,0,0
2025-11-16,Organic Search,Mobile,9,1,1,0
2026-02-21,google shopping,Tablet,1,0,0,0
2025-12-28,Direct,Tablet,0,0,0,0
2025-12-02,Organic Search,Mobile,13,1,1,0
2026-02-08,Affiliate,Desktop,3,1,0,0
2025-07-15,Direct,Mobile,1,0,0,0
2025-01-04,google search,Mobile,10,0,0,0
2025-03-08,Google_Shopping,Desktop,1,0,0,0
2026-01-04,Meta Ads,Desktop,8,0,0,0
2025-12-16,Email,Tablet,1,0,0,0
2025-04-21,meta ads,Desktop,5,1,0,0
2025-04-20,Affiliate,Mobile,1,0,0,0
2025-11-19,Meta Ads,Tablet,0,0,0,0
2025-02-28,email,Desktop,2,1,1,1
2026-01-08,affiliate,Tablet,0,0,0,0
2025-07-03,Google Search,Desktop,4,1,1,1
2025-09-03,Organic Search,Desktop,3,0,0,0
2025-06-11,google search,Mobile,10,0,0,0
2025-08-10,Direct,Mobile,4,0,0,0
2025-11-14,Google Search,Desktop,5,1,0,0
2026-03-31,Email,Mobile,2,0,0,0
2026-01-20,GOOGLE SEARCH,Mobile,8,2,1,0
2025-09-04,Meta Ads,Desktop,6,0,0,0
2026-02-03,EMAIL,Desktop,7,0,0,0
2025-05-24,Organic Search,Mobile,12,3,3,1
2025-03-04,Google  Search,Tablet,4,1,1,1
2025-01-03,Direct,Desktop,1,0,0,0
2025-06-19,Google Search,Desktop,4,0,0,0
2025-11-07,Email,Tablet,0,0,0,0
2025-07-13,(direct),Desktop,2,0,0,0
2025-12-20,Affiliate,Desktop,1,0,0,0
2025-01-22,Meta_Ads,Mobile,7,0,0,0
2026-03-15,Affiliate,Mobile,2,1,0,0
2025-06-22,Organic Search,Mobile,9,0,0,0
2025-10-20,Google Shopping,Mobile,6,1,1,0
2026-04-20,Google_Shopping,Tablet,1,0,0,0
2025-09-05,Google Shopping,Mobile,5,0,0,0
2025-08-18,Google Shopping,Desktop,2,0,0,0
2025-07-16,Email,Mobile,4,1,1,1
2025-07-31,Google Search,Mobile,5,1,0,0
2026-02-11,meta ads,Mobile,14,0,0,0
2026-03-24,Direct,Desktop,2,0,0,0
2025-08-29,Email,Mobile,2,0,0,0
2025-06-04,Direct,Desktop,3,1,1,0
2025-05-21,google shopping,Desktop,4,0,0,0
2026-04-15,Affiliate ,Mobile,2,1,1,1
2026-04-01,direct,Tablet,1,0,0,0
2025-02-04,Google Shopping,Desktop,3,0,0,0
2025-05-23,Email,Desktop,5,0,0,0
2026-04-04,direct,Mobile,1,0,0,0
2025-08-22,Direct,Desktop,4,0,0,0
2025-11-19,Google  Search,Mobile,11,1,1,1
2026-05-01,Google Search,Tablet,1,0,0,0
2026-05-20,Google Search,Mobile,12,1,0,0
2026-01-13,Organic Search,Mobile,10,0,0,0
2025-03-05,Affiliate,Desktop,1,0,0,0
2026-02-20,Direct,Desktop,2,0,0,0
2025-08-15,Email,Mobile,5,1,0,0
2025-02-23,(direct),Desktop,0,0,0,0
2026-03-12,Email,Tablet,1,0,0,0
2025-04-08,Direct,Desktop,2,0,0,0
2025-09-14,Direct,Desktop,2,0,0,0
2025-12-14,Affiliate,Tablet,1,0,0,0
2025-07-31,Google Shopping,Desktop,5,0,0,0
2026-01-23,Email,Desktop,1,0,0,0
2025-10-26,Google Search,Desktop,5,0,0,0
2025-07-12,Google Search,Mobile,7,0,0,0
2025-09-09,Organic Search,Mobile,5,1,1,1
2026-04-21,(direct),Tablet,0,0,0,0
2025-10-24,Google  Search,Desktop,5,0,0,0
2025-06-03,Direct,Desktop,4,0,0,0
2025-10-04,Organic Search,Mobile,6,1,0,0
2025-04-15,Email,Desktop,6,1,1,1
2026-05-02,Google Shopping,Mobile,6,1,1,0
2025-04-15,Email,Tablet,0,0,0,0
2025-09-15,AFFILIATE,Desktop,2,0,0,0
2025-03-01,Email Marketing,Desktop,3,0,0,0
2025-04-11,Meta Ads,Mobile,12,0,0,0
2025-11-01,Google Shopping,Mobile,11,0,0,0
2026-02-16,Meta Ads,Mobile,13,1,1,0
2025-01-24,Google Shopping,Desktop,0,0,0,0
2025-03-07,Direct,Mobile,2,0,0,0
2025-11-19,Organic Search,Desktop,7,0,0,0
2025-12-05,Email,Desktop,6,1,1,1
2025-12-02,Google Search,Tablet,0,0,0,0
2025-11-29,Direct,Tablet,4,2,2,2
2026-04-22,Organic_Search,Mobile,11,0,0,0
2025-11-11,Organic Search,Desktop,5,1,1,1
2025-01-24,Affiliate,Tablet,1,0,0,0
2025-01-19,Direct,Desktop,0,0,0,0
2025-03-26,Google Search,Desktop,3,0,0,0
2026-03-14,Google Shopping,Mobile,7,1,0,0
2025-03-13,Direct,Desktop,3,0,0,0
2026-04-11,Meta Ads,Desktop,6,0,0,0
2025-09-16,Organic Search,Desktop,5,0,0,0
2025-08-18,Google Shopping,Tablet,1,0,0,0
2025-09-11,Google Shopping,Desktop,3,0,0,0
2025-10-31,Email,Tablet,0,0,0,0
2026-05-05,Google_Search,Desktop,6,0,0,0
2025-12-19,Meta Ads,Desktop,16,2,1,1
2026-05-29,SEO,Tablet,3,0,0,0
2026-01-02,Google Shopping,Mobile,0,0,0,0
2025-01-08,Direct,Tablet,1,0,0,0
2026-05-20,Google Shopping,Tablet,2,0,0,0
2025-09-23,Google  Search,Mobile,9,0,0,0
2026-04-24,Direct,Tablet,0,0,0,0
2025-02-14,Google Shopping,Mobile,4,1,1,1
2026-02-07,Direct,Mobile,3,0,0,0
2026-06-20,Direct,Desktop,1,0,0,0
2025-10-07,Email,Mobile,9,1,0,0
2025-02-16,google shopping,Mobile,7,1,1,0
2025-05-18,Google Search,Mobile,9,0,0,0
2026-01-08,Email,Mobile,3,0,0,0
2025-04-27,SEO,Desktop,7,1,0,0
2026-02-01,Direct,Desktop,2,0,0,0
2026-04-15,Facebook/Instagram Ads,Mobile,10,1,1,1
2025-05-21,Google Search,Tablet,3,0,0,0
2025-08-30,Affiliate,Desktop,0,0,0,0
2025-01-08,Email,Mobile,2,0,0,0
2026-04-11,Email,Tablet,0,0,0,0
2026-05-14,direct,Mobile,3,0,0,0
2025-07-21,Affiliate,Mobile,2,0,0,0
2025-01-08,Facebook/Instagram Ads,Tablet,2,0,0,0
2025-12-03,Affiliate ,Mobile,3,0,0,0
2025-09-01,Direct,Desktop,2,0,0,0
2025-11-17,Google Search,Tablet,1,0,0,0
2025-04-20,Meta Ads,Tablet,1,0,0,0
2025-07-31,Direct,Mobile,4,0,0,0
2025-02-17,Google Search,Mobile,4,0,0,0
2025-08-28,Direct,Desktop,1,0,0,0
2025-12-06,(direct),Tablet,4,0,0,0
2026-01-22,Direct,Desktop,1,0,0,0
2026-01-10,Google Search,Mobile,5,1,1,1
2025-04-11,GOOGLE SHOPPING,Tablet,0,0,0,0
2025-01-01,Affiliate,Mobile,4,1,1,1
2025-02-20,Organic Search,Mobile,8,0,0,0
2026-06-09,Organic Search,Desktop,6,0,0,0
2025-11-30,Google Shopping,Mobile,11,2,0,0
2025-10-28,Email,Mobile,4,0,0,0
2025-01-09,Google  Search,Desktop,2,0,0,0
2026-01-27,Meta Ads,Tablet,0,0,0,0
2025-03-21,organic search,Mobile,4,2,1,0
2025-08-24,Google Shopping,Mobile,7,1,0,0
2026-06-17,Organic Search,Mobile,6,1,1,0
2025-08-03,Meta Ads,Tablet,0,0,0,0
2026-05-16,Organic Search,Mobile,13,2,1,0
2025-12-10,Google Search,Mobile,14,1,0,0
2026-03-16,SEO,Tablet,0,0,0,0
2025-07-13,Affiliate ,Mobile,0,0,0,0
2026-05-21,Affiliate,Desktop,0,0,0,0
2026-03-21,Google_Search,Mobile,10,0,0,0
2025-11-12,direct,Tablet,1,0,0,0
2025-09-09,google search,Mobile,7,0,0,0
2025-02-16,Organic Search,Mobile,10,1,1,0
2025-05-30,Meta Ads,Tablet,1,0,0,0
2025-03-10,email,Mobile,1,0,0,0
2025-06-23,Organic Search,Tablet,0,0,0,0
2026-05-16,Google Search,Mobile,6,1,1,1
2025-05-19,Direct,Desktop,0,0,0,0
2026-05-01,Organic_Search,Tablet,1,0,0,0
2025-03-18,Google Search,Tablet,2,0,0,0
2025-08-25,Organic Search,Desktop,6,0,0,0
2025-12-14,Email,Mobile,13,3,3,2
2025-01-09,Meta Ads,Desktop,3,0,0,0
2025-05-20,Direct,Desktop,2,0,0,0
2026-04-02,Affiliate,Desktop,2,0,0,0
2025-05-10,Meta Ads,Desktop,8,0,0,0
2026-05-28,Organic Search,Mobile,10,0,0,0
2025-09-12,Organic Search,Desktop,3,0,0,0
2025-02-12,Meta Ads,Tablet,1,0,0,0
2025-02-17,Meta Ads,Tablet,0,0,0,0
2025-07-17,Affiliate,Desktop,2,0,0,0
2025-07-05,Google Shopping,Tablet,2,1,0,0
2026-03-08,(direct),Tablet,2,0,0,0
2025-09-01,Organic Search,Mobile,6,0,0,0
2025-12-14,Meta Ads,Mobile,13,1,1,1
2026-01-28,Google Shopping,Desktop,0,0,0,0
2026-01-22,Email,Tablet,0,0,0,0
2026-03-30,Meta_Ads,Desktop,15,1,1,0
2025-03-19,Organic Search,Desktop,2,0,0,0
2026-01-18,Affiliate,Tablet,0,0,0,0
2025-05-09,Affiliate,Desktop,5,0,0,0
2025-03-29,meta ads,Desktop,8,1,0,0
2026-01-24,Direct,Tablet,1,1,1,1
2025-02-12,direct,Mobile,4,0,0,0
2025-04-23,Direct,Desktop,2,2,2,2
2025-10-22,Google Search,Mobile,9,0,0,0
2026-05-12,Google Search,Desktop,10,2,0,0
2025-08-09,AFFILIATE,Mobile,4,1,0,0
2026-04-20,Direct,Tablet,1,0,0,0
2026-04-30,Organic_Search,Mobile,8,0,0,0
2026-03-06,Organic_Search,Mobile,9,0,0,0
2026-06-19,Direct,Mobile,2,0,0,0
2025-11-17,Direct,Mobile,3,0,0,0
2025-12-23,Affiliate,Mobile,2,0,0,0
2025-03-12,Email,Desktop,2,0,0,0
2025-09-08,Organic Search,Desktop,5,0,0,0
2025-05-11,Direct,Desktop,2,0,0,0
2026-03-15,Direct,Tablet,0,0,0,0
2025-12-03,Email,Desktop,1,0,0,0
2025-03-14,Google Search,Tablet,4,1,1,1
2026-01-10,Organic Search,Mobile,5,0,0,0
2025-08-25,Meta Ads,Tablet,2,0,0,0
2025-06-09,Google Shopping,Tablet,1,0,0,0
2026-05-19,affiliate,Tablet,1,1,0,0
2026-01-03,DIRECT,Mobile,4,1,0,0
